COMP9511|5267256|Geng Alan, Jayden Jiahao Anthony                  |1650|BINFB1|062.640|23T2|20040929|M
DPBS1140|5266431|Li, Joshua                                        |8543|COMPA1|045.755|23T2|19870726|M
DPST1021|5226606|Ng, Gary Brendan                                  |3785/3|ENGGAH|096.429|23T2|20021109|M
COMP9414|5262138|Liu, Alexander Kevin Samuel Ivan                  |3778/3|COMPCS|045.584|23T2|20040903|M
COMP9311|5217436|Li, Angela Megan Jiayu Xinran                     |8543|COMPA1|049.510|23T2|20030703|F
COMP9313|5255172|Lyu, Gary James                                   |3761/1|GMATDH|071.175|23T2|20011117|M
COMP3900|5276089|Shen, Daniel Adrian                               |3784/3|COMPA1|071.749|23T2|19950915|M
COMP1531|5284197|Zhang, Olivia Michelle                            |8543|COMPA1|079.451|23T2|20020120|F
COMP1531|5291422|Shah, Austin Edwin                                |3767/4|ECONT1|039.456|23T2|19990819|M
COMP1531|5299933|Zhang, Jason Bohan Ben                            |8543|COMPA1|053.881|23T2|19981012|M
COMP9331|5278764|Lai, Tsz                                          |3784/4|COMPCS|068.076|23T2|19921030|M
COMP9414|5229150|Wang, William Chun Karan                          |8543|COMPA1|029.106|23T2|20000707|M
COMP9319|5262826|Chung, Jia Ricky Patrick Michael                  |3789/2|COMPA1 MATHM1|044.840|23T2|19950626|M
COMP3900|5298132|Ng, Yifan Jin                                     |1650|SENGAH|072.009|23T2|20020913|M
COMP9020|5268081|Wong, Dylan Cheng                                 |3778/1|COMPA1|085.530|23T2|19881206|M
COMP2041|5271789|Li, Emily Zixuan                                  |8543|COMPA1|078.259|23T2|20040401|F
COMP6452|5240026|Qian, Vincent Robert Yan Wei                      |1650|COMPA1 MATHM1|076.632|23T2|20041025|M
BIOM9420|5298292|Zhu, Xiang Alexander                              |3778/1|ENGGAH|037.373|23T2|20050610|M
COMP9319|5208607|Zhang, James                                      |8543|COMPA1|054.523|23T2|19970419|M
COMP3900|5296215|Yao, Jake Ran Luke                                |3768/4|DPENH1|031.712|23T2|19991018|M
COMP9021|5283842|Yang, Jayden                                      |3778/2|ENGGAH|064.087|23T2|20000429|M
COMP3141|5297136|Luong, Gordon Felix Muhammad                      |3673/1|COMPA1 PHYSL1|047.365|23T2|19960630|M
COMP1521|5298529|Chan, Raymond Vincent Ran                         |7004/1|COMPCS|061.875|23T2|20040314|M
COMP2041|5226978|Shao, John Raymond                                |7543|ELECAH|090.113|23T2|20001003|M
COMP9024|5229017|Zhao, Vincent Bill Victor                         |3778/2|COMPA1|074.644|23T2|19830919|M
COMP9312|5278444|Patel, Sebastian Felix Luke                       |3784/2|COMPY1|004.039|23T2|19931026|M
COMP9417|5237032|Patel, Amanda                                     |3784/4|COMPA1 FINSA1|016.195|23T2|19800615|F
COMP1531|5214283|Ou, Ben                                           |7543|DPHUA1|048.652|23T2|20020731|M
COMP9024|5219592|Lam, John Peter                                   |3707/1|COMPSS|043.289|23T2|20040920|M
COMP2041|5233433|Li Emma, Jessica                                  |8543|COMPA1|049.963|23T2|19981116|F
DPBS1120|5214840|Li, Aryan Henry                                   |3778/2|COMPCS|064.785|23T2|19991231|M
COMP3141|5216521|Du, Sarah Annie Tara                              |3674/4|COMPA1 MTRNAH|066.738|23T2|19920312|F
DPGE1002|5240195|Zhang, Xin Jing Tara                              |3707/1|COMPA1|031.663|23T2|20020726|F
COMP3141|5284410|Chan, Jason Eugene Bohan Gordon                   |3707/3|COMPA1|098.719|23T2|20040808|M
COMP9020|5282021|Ma, William Ayush                                 |3778/3|UNDL-U|072.679|23T2|19970410|M
COMP1511|5270653|Patel, Josh Oscar                                 |3768/5|CVENAH|058.566|23T2|19940104|M
COMP1511|5239108|Zhong, Andre Gabriel                              |5959|COMPDS|023.901|23T2|19900927|M
COMP9417|5215166|Yang, Adam Max                                    |3707/1|COMPCS|083.332|23T2|20050707|M
COMP9417|5290841|Sun Natalie, Julia Julia                          |3784/4|UNDL-U|060.606|23T2|20040710|F
COMP2521|5224928|Shi, Lawrence                                     |3789/3|MATHT1|061.585|23T2|20000211|M
DPHU1002|5259081|Huang, Jennifer Annie Yu                          |3784/2|BINFAH|072.866|23T2|19970814|F
COMP1511|5209449|Lim, Oliver Kenneth                               |3959/1|ELECAH|085.413|23T2|20020601|M
COMP9417|5229736|Lam, Andrew Patrick Jiayi                         |3778/1|DPBSA1|074.164|23T2|19971107|M
COMP9020|5231875|Wang Vanessa Yan, Anna Joyce Lara Aditi           |8543|COMPA1|043.171|23T2|19750213|F
COMP2511|5265734|Chen, Benjamin                                    |3674/2|MTRNAH|081.746|23T2|20020312|M
COMP1531|5217908|Singh, Francis                                    |3768/3|UNDL-U|038.120|23T2|20020511|M
DPGE1002|5230439|Chen, Sophie Jasmine Nicole                       |3707/1|COMPA1|097.392|23T2|20021125|F
COMP9902|5253335|Xue, Omar Jake Nathan                             |3131/1|COMPAS COMPSS|017.179|23T2|20000807|M
COMP2041|5224184|Jin, Jia Bohan Aiden                              |5449/1|DPSTH1|085.045|23T2|19900509|M
COMP9044|5291188|Wang, Samuel Jake Jin                             |3707/1|COMPA1|012.246|23T2|19730113|M
DPHU1001|5234821|Chen, Thomas                                      |7004/1|SENGAH|066.893|23T2|19960307|M
COMP3900|5257911|Jeon, Jian Brian                                  |3956/1|ENGGPS|009.525|23T2|20010327|M
COMP1521|5217767|Ding, Minh Yiming Sebastian                       |3778/3|COMPA1 FINSA1|051.525|23T2|20000725|M
COMP9517|5283850|Zhang, Jessica Vanessa Winnie Katherine           |8543|COMPA1|085.629|23T2|20020727|F
COMP2511|5262800|Tang, Jordan Haoran                               |3707/3|COMPSS|060.730|23T2|19980301|M
COMP1511|5283274|Wu, Jimmy Yuhao Max                               |3784/3|COMPAS|067.160|23T2|19980126|M
COMP9024|5213283|Mak, Megan Angela Tina                            |3783/2|COMPI1|061.462|23T2|20060111|F
COMP9024|5242579|Ji, Sarah Christine Lara                          |3673/1|AEROAH|056.398|23T2|19990901|F
COMP3141|5263852|Li, Anthony                                       |3778/3|DPBSA1|062.985|23T2|20050526|M
COMP9020|5279447|Zhou Jared Sam, James Yiming Alan                 |3778/2|COMPA1|099.996|23T2|19950804|M
COMP9021|5296553|Duong, Callum Mitchell                            |3785/3|COMPA1 ELECAH|081.462|23T2|19920405|M
COMP1521|5231625|Tan, Yi Jackson Rui                               |3784/2|ELECAH|077.198|23T2|20001106|M
COMP3151|5233702|Yang Ashley, Tara Vivian Xinran                   |3736/4|DARTC1|089.352|23T2|19981022|F
DPGE1002|5253987|Hu, Xinyi Natalie                                 |3768/5|COMPSS|038.212|23T2|19980831|F
DPST1021|5235816|Zhao, Peter Nathaniel                             |8750/2|MECHD1|073.055|23T2|19900324|M
COMP9900|5206589|Zhao, Jackson Sam                                 |8543|SENGAH|034.211|23T2|19980223|M
DPBS1180|5274065|Xia, Yuxuan                                       |3782/1|COMPI1|041.441|23T2|20040422|M
COMP9021|5247777|Ng Sam, Raymond Joel                              |3707/3|MTRNAH|038.977|23T2|20040927|M
COMP6733|5240785|Ding, Leo Evan                                    |7005/1|ELECAH|066.692|23T2|20000719|M
COMP9021|5268927|Nguyen, Hannah Michelle                           |8543|COMPA1|039.817|23T2|19980716|F
COMP1511|5206517|An, Peter Jason Tsz Haotian                       |3781/2|CEICAH|038.823|23T2|20041119|M
DPGE1002|5236718|Liu, Thomas Vincent Owen                          |3707/1|COMPCS|063.106|23T2|20000115|M
DPGE1002|5206762|Liu Jiawei Haoyu, Yang Austin Derek Paul Calvin   |3778/2|ELECAH|062.830|23T2|19991230|M
ENGG1811|5298089|Ding, Yu Rachel Vivian                            |3784/3|MECHAH|063.086|23T2|20010509|F
COMP3121|5249750|Lam, Leon Maximilian Jun                          |3785/3|MECHAH|046.120|23T2|19910710|M
COMP9319|5250528|Guo Winnie, Chloe Xin                             |8338|COMPER|052.922|23T2|20041002|F
COMP3900|5256597|Chen, William Jia Steve                           |8543|COMPA1|055.809|23T2|19991220|M
COMP9311|5236494|Zhang, Emily Katherine                            |8543|COMPA1|057.716|23T2|19980827|F
DPBS1110|5258578|Li, Justin Francis                                |8543|COMPA1|075.780|23T2|19861115|M
COMP3121|5271640|Zhou, Yu Katherine Kelly                          |7004/1|AEROAH|062.831|23T2|20040918|F
COMP6452|5202333|Zheng, Cameron Mark                               |3778/2|COMPCS|088.100|23T2|19991119|M
COMP2511|5228548|Guo, Anthony Geoffrey Yuxuan                      |3778/2|COMPA1|068.622|23T2|19870922|M
COMP2511|5225828|Liu Elizabeth, Cindy Alice Tina Michelle          |3778/1|COMPA1|091.732|23T2|20020504|F
COMP1511|5251550|Chen, Hannah Karen                                |3784/1|UNDL-U|063.562|23T2|20010329|F
COMP3121|5288432|Zhao, Zachary Ryan Aidan                          |7002/1|MECHAH|055.771|23T2|19950827|M
COMP3141|5297626|Pan, Thomas Ibrahim                               |3707/1|COMPBH|028.340|23T2|20020712|M
COMP2521|5294518|Chen, Jordan                                      |3778/3|COMPA1|005.847|23T2|20020128|M
COMP1521|5205767|Wang, Jessica Yuhan Lucy                          |8543|COMPA1|087.000|23T2|20030906|F
COMP3121|5227917|Nguyen, Andy Owen                                 |3785/1|UNDL-U|048.697|23T2|20031209|M
COMP9414|5233669|Zhou, Jiahao Caleb Frank                          |3785/3|SENGAH|068.583|23T2|20030624|M
COMP9902|5296089|Zhang Nicole, Emily Xin Yuhan Chloe               |8543|COMPA1|059.231|23T2|20050221|F
COMP9417|5229022|Lin, Haoran                                       |3778/3|COMPCS|066.802|23T2|20030309|M
COMP6452|5257693|Kim Jiacheng, Oscar Frank Louis                   |8543|DPBSA1|027.996|23T2|20030604|M
DPBS1180|5270956|Liu James, Jia                                    |3789/1|COMPDS|034.023|23T2|20040223|M
COMP1511|5215439|He, James Jack Sebastian Ian                      |3785/2|SENGAH|061.833|23T2|19850605|M
COMP9517|5208348|Wu, Alexander Francis                             |3778/1|COMPCS|046.537|23T2|19710321|M
COMP1531|5243981|Li, Ray Christian George                          |3781/1|COMPAS|074.402|23T2|19970311|M
COMP1531|5208775|Gao Xin, Yu                                       |3970/3|COMPJ1|073.885|23T2|20030109|F
COMP3141|5281068|Chen Louis Jiahao, Justin Joel Samuel Tristan     |8543|COMPA1|076.500|23T2|20010313|M
COMP3511|5245705|Liu, Grace Zixuan                                 |8543|COMPA1|026.538|23T2|19980118|F
BIOM1010|5279645|Wang, William                                     |8543|COMPA1|079.799|23T2|19800122|M
COMP1531|5222464|Tan, Yue Yue Geoffrey                             |3707/3|DPBSA1|069.642|23T2|19970203|M
COMP3121|5251569|Khan, Xin Aditi Yan                               |3784/2|COMPA1|060.818|23T2|19950122|F
COMP9902|5262343|Tao, Eugene                                       |3768/5|DPENO1|069.446|23T2|20020202|M
COMP9417|5245619|Zhang, Jason                                      |3707/1|COMPA1|045.798|23T2|20000612|M
COMP9414|5247749|Cai, Cheng Christian                              |7006/1|COMPA1 ELECAH|073.301|23T2|19910502|M
COMP9444|5231761|He, Peter Ibrahim                                 |7003/1|DPBSA1|081.533|23T2|19981112|M
COMP9414|5276951|Wang, Daniel Andy                                 |8543|COMPA1|058.147|23T2|19960606|M
COMP2511|5268228|Li, Nicole Jessica Yuxin                          |8543|COMPA1|051.448|23T2|20050102|F
COMP1511|5238403|Lim Vincent, Matthew Leo Liam                     |3707/3|UNDL-U|037.930|23T2|20040608|M
COMP9044|5235318|Chen, Justin Anthony Jesse Joseph                 |3707/1|COMPA1|060.023|23T2|19950414|M
DPGE1003|5261058|Yang, Wei Ricky Tristan                           |3784/2|SENGAH|068.941|23T2|20041009|M
DPBS1120|5204866|Li, Olivia Nicole Jenny Zixuan                    |3784/1|COMPSS|063.345|23T2|20000204|F
DPGE1002|5294094|Yang, Andy Jacky Yi                               |3784/4|COMPBH|025.360|23T2|20000120|M
COMP9044|5231804|Zhang Jimmy, Matthew Jackson                      |8543|COMPA1|044.222|23T2|20010228|M
COMP1511|5276628|Huang, Eric Ricky Isaac Yuxuan                    |8543|SENGAH|041.344|23T2|19990326|M
COMP1511|5205381|Liu, Justin Brian                                 |8543|COMPA1|044.070|23T2|20050220|M
COMP3121|5200363|Chen, James                                       |8543|COMPA1|077.183|23T2|20030612|M
DPGE1003|5260781|Zhao, Hao Gordon                                  |7004/1|SENGAH|016.123|23T2|20031224|M
COMP9331|5238461|Zhang, Matthew                                    |8543|COMPA1|034.497|23T2|19830823|M
COMP1511|5291305|Huang, Yu                                         |3781/2|AEROAH COMPI1|045.202|23T2|20021030|F
COMP9417|5236970|Zeng, Ray Tristan Jin                             |3785/3|BIOMDS|037.438|23T2|19950711|M
COMP1911|5214001|Luo Yuxin, Karen Hannah                           |7004/1|COMPCS|058.752|23T2|19980213|F
BIOM9001|5235505|Nguyen, Joshua Xingyu Joseph                      |8543|COMPA1|032.229|23T2|19880626|M
COMP9414|5205282|Wang, Chloe Ashley Hannah                         |8543|COMPA1|055.469|23T2|20010603|F
COMP9517|5238269|Zhang, Megan                                      |8543|COMPCS|020.909|23T2|20000915|F
COMP1531|5234019|Lam, Harry Jayden Nathaniel                       |3791/2|COMPA1 PHILE1|009.994|23T2|19931026|M
COMP2041|5226845|Chen, Justin                                      |3707/1|COMPA1|059.541|23T2|19961201|M
COMP1511|5206241|Xie Sophia, Karen Alicia Tiffany                  |3778/3|COMPA1 ELECCH|096.103|23T2|20020523|F
COMP2511|5275412|Guo, Josh Yuhao                                   |3707/3|COMPA1 FINSA1|001.393|23T2|19960809|M
COMP9020|5220232|Yang, Samuel Daniel                               |3778/3|SENGAH|041.172|23T2|20011207|M
COMP6733|5215353|Xu, Joseph Yifan                                  |7002/1|COMPSS|090.006|23T2|19980730|M
COMP3121|5287931|Ha, Henry Ahmed Callum                            |3767/1|DPENO1|059.636|23T2|20011116|M
COMP1511|5296182|Li, William Cooper                                |8543|COMPA1|092.446|23T2|19981114|M
COMP9313|5241382|Ahmed, Anthony Jordan Gregory                     |3785/4|COMPDS|040.807|23T2|19981217|M
COMP9312|5251252|Qian, Adam Ryan                                   |8621|COMPA1 PHYSC1|053.638|23T2|20020529|M
COMP9417|5275400|Zhu, Emily Vivian Sarah Jenny                     |3707/2|COMPCS|038.392|23T2|20021204|F
DPGE1003|5273157|Huang, Jian Gabriel Leon                          |3970/2|COMPI1 MATHM1|041.488|23T2|20021228|M
COMP1511|5209974|Wu, Ahmed                                         |3674/3|COMPF1|065.266|23T2|19830321|M
COMP1511|5281196|Xiong, Olivia Sophia                              |5959|LAWSA1|096.558|23T2|20031019|F
COMP2511|5275396|Xiang, Arjun Sebastian Xin                        |3707/1|ELECBS|052.399|23T2|19990205|M
COMP3121|5252646|Wang, Ethan                                       |3778/3|SENGAH|070.755|23T2|20000218|M
COMP1511|5281405|He, Andrew Harrison Jun                           |8543|DPBSA1|034.594|23T2|19991203|M
COMP9313|5279859|Wong, Hao Marcus William                          |3778/1|COMPA1|072.121|23T2|20000621|M
COMP9417|5286620|Wu, Lucy Kelly Vivian Sarah                       |3707/1|SENGAH|048.989|23T2|19970708|F
DPBS1170|5203695|Zhou, Callum Rohan Joshua                         |3991/3|COMPD1 PHYSC1|097.838|23T2|20000410|M
COMP1511|5262356|Wang, Rachel Megan                                |8543|COMPA1|072.755|23T2|19991008|F
COMP1511|5250573|Zhang, Vivian Xinyi Angela                        |3778/3|COMPAS|049.299|23T2|20010223|F
COMP9444|5211755|Shen, Emily Jiayu Zixuan                          |3778/3|ELECBH|062.214|23T2|20010730|F
COMP9101|5233342|Zhong Jordan, Yue Anthony                         |3764/1|ELECBH|075.940|23T2|20050114|M
DPGE1001|5270822|Liu, Richard Joseph                               |3707/1|SENGAH|034.053|23T2|19930115|M
COMP2521|5226922|Zhao, Andrew                                      |3785/1|COMPA1|043.098|23T2|19910605|M
COMP2521|5278230|Mai, Jia Cooper Jiajun Kelvin                     |3784/2|COMPA1 ELECAH|088.982|23T2|19990612|M
BIOM9660|5249930|Lu, Peter Leon                                    |3778/2|COMPCS|077.025|23T2|20040205|M
COMP1531|5285807|Song, Ivan Rohan Brandon Ruiqi                    |3764/1|FINSA1 SENGAH|076.733|23T2|19991004|M
COMP3141|5210828|Xu, John                                          |3785/2|DPBSA1|059.179|23T2|19960312|M
COMP9517|5208366|Singh Anish, Jonathan Danny Jimmy                 |3707/2|DPBSA1|071.480|23T2|20010206|M
COMP1531|5267363|Kim, Harry Nikhil                                 |3778/3|COMPA1|038.927|23T2|20050301|M
COMP9511|5240413|Liu, Nicholas Francis                             |8543|COMPA1|056.557|23T2|19981120|M
COMP9313|5207534|Zhu Bohan, Samuel                                 |7543|MECHAH|058.764|23T2|19960619|M
COMP9319|5286966|Chen, Nicholas Callum Isaac                       |3707/1|COMPA1|045.923|23T2|20030908|M
COMP9021|5280246|Chung James, Derek Ayush Steven                   |3782/1|COMPAH|075.241|23T2|20010304|M
DPDE1003|5262560|Yang, Isaac Varun Noah                            |3778/3|SENGAH|086.692|23T2|20000524|M
COMP3141|5278052|Wang, David Chun Anthony                          |3707/1|COMPA1|029.986|23T2|19971021|M
COMP1511|5282239|Yang, Jimmy                                       |3778/3|COMPCS|075.930|23T2|20020626|M
DPGE1001|5268628|Liu, Justin Aidan                                 |3707/1|COMPA1|059.671|23T2|19960205|M
COMP4952|5237528|Lin Charlotte, Christine                          |3778/3|COMPA1|054.449|23T2|20041114|F
COMP1511|5289890|Hou, Timothy                                      |3789/3|ENGGAH|060.319|23T2|19981108|M
DPBS1140|5236987|Li, Jessica Megan                                 |8543|COMPA1|081.374|23T2|19991019|F
COMP9491|5202453|Wang Benjamin, James                              |8543|COMPA1|045.091|23T2|20030806|M
COMP1511|5262565|Zhang Joyce, Emily Natalie Winnie Jasmine         |8543|COMPA1|062.792|23T2|20000526|F
DPGE1002|5227731|Pham, Zixuan Lisa                                 |7543|COMPA1 FINSA1|054.362|23T2|20021130|F
COMP9101|5228891|Ye, Jiayu Annie Tiffany                           |7543|COMPER|088.160|23T2|20031112|F
COMP2521|5221857|Zhang, Angela                                     |8543|COMPA1|045.029|23T2|19980326|F
COMP1511|5245134|Jiang, Yuxin Charlotte                            |3784/2|COMPA1|059.961|23T2|20001213|F
COMP1521|5235340|Tran ., Jared                                     |3778/3|COMPI1|051.564|23T2|20030509|M
COMP3900|5230501|Lim Andre, Jerry Leon Callum                      |3707/4|COMPA1|000.000|23T2|19961108|M
COMP9444|5224600|Yeh, Jake Jimmy Bohan                             |3961/1|ADMNKN|025.092|23T2|20011007|M
COMP9444|5252297|Wang, Amy Jing                                    |8543|COMPA1|059.387|23T2|19991006|F
DPGE1003|5220240|Tong, Xingyu Bowen Zachary                        |3784/3|COMPAS COMPSS|060.992|23T2|20000827|M
COMP3121|5203313|Yu, Karen Katherine                               |3707/1|COMPBH|045.889|23T2|20040924|F
COMP9313|5217086|Lee, Kelly Olivia                                 |3707/2|UNDL-U|094.046|23T2|19970228|F
COMP9517|5250130|Lu, Chris                                         |3778/2|COMPAS|027.005|23T2|19961229|M
DPHU1002|5287490|Huang, Zihao Eric Jared Victor                    |3789/1|UNDL-U|024.969|23T2|20001110|M
DPBS1150|5269650|Chen, Thomas Steven                               |8543|COMPCS|055.637|23T2|20040118|M
BIOM1010|5207793|Huang, Aiden Laurence                             |8543|DPHUB1|065.937|23T2|20020526|M
COMP9900|5227877|Chen, Ethan Ahmad                                 |8543|COMPA1|012.510|23T2|19981116|M
COMP3141|5272468|Dang, Jason Tristan Han Arjun                     |3981/3|COMPQS|059.012|23T2|19880617|M
DPGE1002|5231399|Mai, Mohammed Omar                                |3962/3|COMPY1 MATHM1|042.487|23T2|20011109|M
COMP9319|5238825|Ma, Jack Andre                                    |8543|COMPCS|072.076|23T2|20040502|M
COMP4951|5233375|Leung, Amy                                        |3674/1|DPDEA1|078.164|23T2|19991101|F
DPGE1002|5271729|Ho, Aidan Aditya Cameron Sebastian                |3762/2|AEROAH COMPA1|072.876|23T2|20001202|M
COMP9021|5262778|Wang, Jason Adam                                  |8543|COMPA1|038.023|23T2|19970416|M
COMP1521|5248124|Huang, Yi                                         |7004/1|COMPAS|077.208|23T2|19950922|F
COMP9417|5209018|He, Rohan                                         |3784/1|MTRNAH|071.914|23T2|19960913|M
DPDE1006|5248579|Huynh, Frank Chen                                 |3778/2|ELECCH|080.733|23T2|19940522|M
COMP4952|5246711|Wang, Matthew Ivan Zhou                           |7004/1|COMPA1|068.352|23T2|20040728|M
COMP2041|5240032|Ma, Tong Terry                                    |3707/2|DPENX1|090.392|23T2|20040123|M
COMP2511|5257338|Xiong, Sophia Alicia Victoria                     |3785/5|COMPIH|037.911|23T2|20000130|F
DPHU1008|5282506|Han, Dhruv                                        |3784/4|COMPA1 FINSA1|045.975|23T2|19950902|M
DPST1071|5285747|Chen, Daniel                                      |8543|COMPA1|066.094|23T2|19980108|M
DPST1014|5271783|Zhang, Matthew                                    |3778/2|COMPA1|013.146|23T2|20010315|M
COMP2041|5259019|Dai Mitchell, Jonathan                            |3778/1|BINFB1|010.849|23T2|19961224|M
COMP3511|5239941|Wu, .                                             |3707/1|COMPA1|085.276|23T2|20040305|F
DPGE1002|5296545|Wang Xingyu, Patrick                              |8543|COMPA1|061.481|23T2|20040908|M
COMP1511|5246300|Shi, Joshua Chao Zhou Ran                         |3778/3|MTRNAH|083.858|23T2|20001128|M
COMP9044|5251176|Jia, Austin                                       |3979/3|COMPDS|049.301|23T2|20000408|M
DPBS1150|5260912|Tan, Vincent Vincent Oliver                       |3782/2|COMMJ1 COMPI1|085.050|23T2|20050401|M
COMP2511|5225802|Fu, Rahul Wei Victor                              |7004/1|COMPZ1|053.766|23T2|20000306|M
COMP1511|5299914|Park Hannah, Jennifer Jasmine Kelly               |3707/4|COMPSS|048.181|23T2|19930306|F
COMP9417|5245367|Liu, Jason Haoran                                 |3707/1|COMPA1|072.822|23T2|20010928|M
COMP9902|5211657|Wang, Ethan Laurence                              |8543|COMPA1|092.662|23T2|20040917|M
BINF3010|5206611|Zhang, Ethan Jay Josh                             |8543|COMPA1|051.641|23T2|19991101|M
COMP9020|5249967|Li Grace, Nicole Vivian                           |3707/1|COMPA1|056.301|23T2|19960829|F
COMP3331|5206336|Nguyen, Nicole                                    |8543|COMPA1|071.576|23T2|20000909|F
COMP9020|5299568|Yang, Michael Ibrahim Ian                         |8543|COMPA1|047.715|23T2|20021004|M
COMP1521|5264937|Ding Ayush, Gary Gordon Chen                      |7001/1|COMPAS COMPES|020.238|23T2|20050330|M
DPST1021|5246860|Huang, Jing Amanda Katherine Vanessa              |3785/2|DPBSA1|073.188|23T2|20050407|F
COMP1531|5200122|Lam, Mitchell Liam Arnav                          |7543|COMPAS|046.090|23T2|20001117|M
COMP9024|5227104|Shao, Ruiqi                                       |3764/3|COMPES|038.285|23T2|20020216|M
COMP9517|5231904|Hou Timothy, Ethan                                |3784/3|DPBSA1|096.702|23T2|20050127|M
COMP1511|5205065|Shi Gabriel, Harry Nicholas Owen                  |3778/2|SENGAH|064.241|23T2|19920903|M
BIOM4952|5247747|Xiao, Cindy                                       |3061/1|COMPI1 UNDL-U|083.645|23T2|20010804|F
COMP9313|5234731|Liang, Pranav Dylan                               |3778/3|SENGAH|060.703|23T2|20020813|M
DPHU1003|5200504|Chan Stephen, Benjamin                            |3784/1|DPBSA1|077.672|23T2|20040811|M
COMP1511|5247773|Li, William Andy                                  |8543|COMPA1|035.224|23T2|19970129|M
COMP3511|5235601|Tan, Md                                           |3761/1|COMPA1 INFSA1|058.116|23T2|19990907|M
DPGE1003|5297401|Yang, Jack                                        |8543|SENGAH|078.806|23T2|20030715|M
COMP9311|5286279|Wang, Daniel                                      |8543|COMPA1|062.133|23T2|20041015|M
COMP2511|5218945|Fu, Christine Hannah Hannah                       |3706/3|DPSTF1|040.965|23T2|20020914|F
COMP1511|5236538|Trinh, Yan Natalie                                |3707/1|COMPBH|021.732|23T2|19590220|F
COMP9511|5218184|Sun, Kenneth Nathaniel Ray Patrick                |7006/1|COMPAS|069.308|23T2|20041208|M
COMP1511|5256828|Long, Arnav Andrew Rahul                          |3789/2|DPHUA1|032.101|23T2|19981223|M
DPST1013|5221607|Lee, Yuxin Catherine                              |3789/2|COMPA1 FINSA1|024.982|23T2|20020322|F
DPDE1005|5213875|Lin, Alexander Aditya David                       |3778/1|COMPA1|070.472|23T2|20010405|M
COMP9414|5272984|Yan Jing Emily, Lara Xinyi                        |3961/1|AEROAH COMPA1|041.761|23T2|20000712|F
COMP6445|5248588|Shi, Jiayu Emma Vanessa Annie                     |3707/2|DPBSA1|049.466|23T2|20050119|F
COMP1521|5262592|Sharma, Geoffrey William Ricky                    |8543|COMPER|045.387|23T2|20001128|M
DPBS1150|5259911|Ouyang, Jared Ian Angus                           |3061/1|DPENR1|085.588|23T2|20030202|M
COMP9417|5208697|Wang, Jordan Omar                                 |8543|COMPA1|053.540|23T2|20001003|M
DPGE1003|5262792|Le, Steven Ken Gordon                             |7543|DPENX1|065.685|23T2|20020416|M
DPGE1003|5220371|Fu, Chao Ray                                      |3987/1|DPDEB1|016.579|23T2|20010824|M
COMP1511|5212020|Yu, Leon Michael Ruiqi                            |7543|COMPBH|071.487|23T2|19991007|M
DPST1071|5217286|Li, Daniel Raymond                                |3707/1|COMPA1|052.535|23T2|20040803|M
COMP9021|5258227|Lin, Simon                                        |8543|COMPBH|070.722|23T2|19991014|M
COMP2041|5205783|Wang, William Chao                                |8543|COMPA1|059.419|23T2|19890209|M
ENGG1811|5233451|Choi, Ben Brian Eugene                            |3785/1|COMPA1 MECHAH|040.941|23T2|20041227|M
COMP3141|5242005|Ha, Jeffrey                                       |1650|COMPCS|053.854|23T2|20001103|M
COMP9517|5246098|Lau, Dylan                                        |4515/1|COMPA1 MATHP1|020.707|23T2|20050406|M
COMP3121|5289021|Wang, Ryan Jonathan Gordon                        |8543|COMPA1|073.166|23T2|19990202|M
COMP9517|5296954|Liu Luke, Luke                                    |3707/1|COMPA1|048.819|23T2|19930827|M
DPST1091|5251424|Li, Michael Jack                                  |8543|COMPA1|079.611|23T2|20040730|M
COMP1531|5287188|Wu, Jackson Feng                                  |3778/1|COMPSS|052.468|23T2|20000912|M
COMP9319|5255980|Lau Alex Gary, Lawrence Isaac Jackson             |3785/5|SENGAH|058.521|23T2|19980912|M
COMP1911|5221009|Guo, Aryan                                        |3784/2|COMPSS|091.011|23T2|19951012|M
COMP2511|5283446|Lin, Jonathan                                     |8543|SENGAH|065.583|23T2|19980509|M
COMP1531|5272333|Liu, Amy                                          |8543|COMPA1|084.847|23T2|19980325|F
DPHU1001|5276546|Lin, Joseph Jake                                  |3784/3|COMPSS|072.327|23T2|20040503|M
DPDE1006|5223276|Cheng Ethan, Jesse Danny Louis Gabriel            |3707/4|COMPBH|057.703|23T2|19861018|M
DPGE1002|5297054|Yang Kelly, Amanda Aditi Chloe                    |3778/2|DPBSA1|079.601|23T2|20030707|F
DPHU1008|5202003|Yang, Muhammad Andy                               |3707/1|SENGAH|058.591|23T2|19981220|M
DPBS1100|5225296|Wu, Emma Sophia Katherine                         |3778/2|COMPA1|090.405|23T2|19881201|F
COMP3331|5287943|Ha Chao, .                                        |3762/1|COMPI1 MTRNAH|066.139|23T2|19941212|M
DPGE1003|5224759|Liu, Michael Nathaniel                            |8543|COMPA1|023.235|23T2|19990401|M
COMP9021|5249843|Liu Frank, Ethan Haoyu                            |8543|COMPA1|070.155|23T2|20041201|M
COMP9414|5292165|Wang, Adrian                                      |3778/1|COMPY1|027.200|23T2|20011221|M
COMP2041|5295073|Lu Victor, Raymond Dhruv Gordon Arnav             |8959|COMPZ1|080.019|23T2|19950729|M
ENGG1811|5231499|Chen, Brian Geoffrey Andre Raymond                |8543|COMPA1|093.985|23T2|20041107|M
COMP9511|5201164|Zhang, Ethan Kelvin                               |8543|COMPA1|096.132|23T2|19920223|M
